,0
108544,1
108610,1
108673,1
108734,3
108793,1
109178,2
110073,2
110520,1
111121,2
111183,16
113470,4
116026,2
116774,22
117737,6
117885,1
117887,4
117945,6
118098,3
118564,9
118565,8
120770,2
123260,2
124756,13
125075,1
125933,2
126888,1
127461,2
130595,1
132364,1
132512,44
132639,1
3110,1
5374,1
5451,11
7027,2
7028,1
11918,1
17215,2
30347,6
41921,1
42305,4
69365,1
77379,1
82345,1
97094,4
99753,50
99787,1
99788,30
99829,1
99830,2
100028,1
100034,4
100512,30
102238,6
105870,2
105871,1
107306,1
107478,1
107539,1
108035,8
108047,1
108110,1
108233,1
108428,1
108619,1
108680,1
108809,1
108963,2
109381,1
109445,1
111651,2
111717,1
111721,1
114015,2
115326,1
116572,1
117316,21
118282,2
118433,1
118434,3
118491,1
118492,5
118650,3
119111,9
119115,1
119116,3
121445,1
123817,2
125308,13
126490,2
127440,1
128009,2
131142,3
133063,45
513,2
514,2
9473,3
10132,2
11859,1
26561,1
42319,3
49999,1
61935,1
77392,3
77847,4
84784,4
99762,51
99796,30
99841,5
99971,1
100034,12
100067,16
100075,7
100489,30
102215,6
107390,1
107394,1
107395,1
107405,1
107406,1
107407,1
107409,1
107447,2
107449,2
107450,2
107507,1
107511,1
107695,1
107765,1
107773,1
107819,1
107820,1
107825,1
107843,1
107844,1
107858,1
107859,1
107861,1
107874,1
107876,2
107877,1
107878,1
107879,1
107938,1
107941,1
108004,1
108193,1
108207,1
108249,1
108251,1
108254,1
108268,1
108270,1
108280,1
108290,1
108310,1
108312,2
108371,1
108374,1
108436,1
108492,1
108499,1
108520,2
108555,1
108557,1
108558,1
108568,1
108571,1
108575,1
108578,1
108610,1
108614,2
108671,1
108672,1
108673,4
108683,1
108684,1
108685,1
108689,1
108701,1
108703,1
108718,1
108720,2
108722,1
108723,4
108782,1
108844,2
108878,2
108909,1
109036,1
109095,2
109096,1
109120,1
109123,1
109126,1
109136,1
109152,1
109154,2
109277,1
109280,1
109339,1
109401,1
109404,1
109468,1
109527,2
109528,2
109553,1
109585,1
109586,4
109899,1
109904,1
109925,2
110001,1
110025,2
110026,1
110152,1
110280,1
110340,1
110402,1
110424,1
110435,1
110461,1
110462,1
110463,1
110464,1
110527,1
110586,1
110648,1
110902,1
110904,1
110905,1
110968,1
111160,1
111286,1
111412,1
111477,1
111536,1
111793,1
111986,1
112623,1
112686,1
112750,1
113133,1
113196,1
113282,1
113451,1
113578,1
113638,1
114023,1
114215,1
114342,1
114465,1
114532,1
114590,1
114976,2
115040,1
115163,1
115225,1
115356,1
115799,1
116197,1
116249,1
116270,2
116374,1
116692,3
116753,1
117073,1
117134,1
117150,16
117248,1
118013,1
118264,7
118322,6
118446,1
118726,2
118950,1
118951,7
119779,1
120827,2
122014,1
123448,2
125139,14
125407,1
125862,2
125967,1
126093,1
126410,1
126411,1
126422,1
126430,1
126467,1
126468,1
126854,1
127964,2
130330,1
131796,1
131805,1
131807,1
132287,1
132414,1
132478,1
132881,45
132939,1
132941,3
132962,2
1533,1
6154,4
10954,3
42321,2
42322,2
50000,1
50504,1
75617,4
76870,1
77389,3
77845,3
97098,7
99757,51
99793,1
99794,26
99795,1
99836,7
100031,11
100064,16
100066,1
100071,7
100485,29
102212,6
107523,1
108354,1
108635,1
108765,1
108797,1
109246,1
110012,1
110037,2
110137,1
110585,1
111032,1
112887,1
113423,3
115589,1
116429,1
116849,1
117307,1
117308,16
117726,1
118426,5
118484,6
118894,2
119116,6
120998,2
123620,2
125307,13
126036,2
126648,1
126775,1
128145,2
130510,2
132914,1
133041,1
133059,46
133149,1
13775,2
14784,2
22347,1
23569,7
28981,1
42315,6
76869,1
77389,1
77847,1
79034,1
81640,1
85223,1
93030,1
97092,1
97099,4
99757,52
99794,27
99839,4
100035,11
100069,15
100070,1
100076,7
100490,30
102216,6
102225,1
107333,1
107397,1
107410,1
107411,1
107414,1
107453,1
107456,1
107467,2
107515,1
107516,1
107579,1
107642,1
107704,1
107764,1
107767,1
107830,1
107843,1
107887,1
107889,3
108012,1
108284,1
108329,1
108330,1
108396,1
108459,1
108522,1
108581,1
108584,1
108600,1
108601,1
108620,1
108640,1
108726,1
108731,1
108765,1
108768,1
108956,1
108958,1
109017,1
109020,1
109114,2
109141,1
109156,1
109176,1
109201,1
109397,1
109460,1
109586,1
109625,1
109711,1
109774,1
109775,1
109835,1
109900,1
109963,1
109992,2
110022,1
110085,1
110151,1
110342,1
110468,1
110531,2
110914,1
110974,1
111424,1
111434,1
111869,1
112253,1
112764,1
113272,1
113369,2
113720,1
114055,1
115318,1
115889,1
116371,2
117244,19
118363,5
118420,7
118835,1
119053,6
120938,2
123562,1
125245,13
125979,1
126007,1
126137,1
126584,1
128088,1
130454,1
131313,1
131912,1
132243,1
132391,1
132996,47
133059,1
133121,1
0,320
10643,2
12183,4
13449,2
42002,4
48720,2
50183,1
75296,1
75297,1
77072,1
77527,1
77529,2
96786,3
99444,1
99445,50
99483,26
99527,1
99528,2
99658,2
99723,11
99756,1
99757,15
99764,7
100179,28
100280,19
101887,6
108824,2
110939,1
113498,2
116312,1
116994,19
117956,1
118113,4
118171,6
118804,7
121138,1
123683,2
124996,13
128290,3
130704,2
131997,1
132751,47
132811,1
0,320
7520,4
8873,5
10244,1
11161,1
41995,2
41998,3
48254,3
53131,2
75282,1
75288,3
75720,2
96782,1
99441,51
99478,27
99521,7
99649,3
99718,6
99751,6
99753,11
99758,7
100172,29
101899,6
105165,5
108828,1
110942,2
113500,2
116315,1
117002,10
117003,7
117962,1
118120,6
118178,6
118811,7
121195,1
123695,2
125004,12
125059,1
128292,3
130717,1
132004,1
132760,41
132761,4
26847,1
41936,2
42322,1
42327,3
42705,1
48582,3
76053,2
77855,1
79088,1
81234,4
97108,1
97109,1
98455,1
98457,1
99765,1
99766,50
99803,30
99844,4
99845,1
99973,1
100042,8
100075,31
100488,30
102215,6
106158,1
107333,1
107356,1
107855,1
107857,2
107863,1
107870,1
107900,1
108349,1
108987,1
109050,2
109129,3
109686,1
110197,1
111241,2
113799,2
116613,2
116910,1
117303,19
118256,2
118418,7
118475,7
119108,7
121496,2
123995,2
125298,12
125299,1
126129,1
127637,1
128582,2
131017,2
132298,2
133053,46
0,320
662,6
4997,3
5237,2
9305,1
12775,1
12817,1
33892,2
41601,1
41989,1
41993,3
42370,4
75719,2
75720,1
98128,3
99437,52
99474,27
99518,6
99717,3
99718,3
99750,32
100164,29
100290,1
101890,6
108285,1
108383,2
110927,2
113486,1
116300,2
116996,2
116998,14
117948,1
118116,5
118174,6
118806,8
121199,2
123698,2
124996,14
128276,3
130719,2
131996,2
132751,46
6336,5
7086,3
9059,5
13081,1
24416,5
34013,2
34201,7
42298,1
42300,4
42681,2
76030,1
76031,1
76849,2
81835,4
98438,4
99741,52
99778,27
99822,6
100021,7
100059,26
100472,30
102199,6
107892,1
108687,2
108733,1
111568,2
113935,1
115589,1
117304,19
118422,6
118480,6
118943,3
119109,8
121507,1
124258,2
125302,12
125621,1
126644,1
129043,1
132305,1
133059,47
2769,3
7571,3
10014,2
10473,2
34215,3
38052,6
38430,15
41904,1
42294,1
42295,3
52221,1
67073,1
76023,2
76842,1
81830,4
98432,5
99735,52
99773,26
99816,7
100014,8
100049,29
100462,29
100463,1
102189,6
108673,2
111556,2
113922,2
115584,2
117294,19
118412,6
118470,6
118938,3
119100,7
121547,3
124242,3
125288,1
125289,12
129026,3
132291,1
133046,47
10025,1
31384,1
34223,4
42321,6
76052,5
79084,1
81856,2
98461,1
99767,52
99804,27
99847,1
99848,5
100047,7
100083,28
100496,30
102223,6
108703,2
108764,1
108774,1
111583,3
113949,2
115141,1
115619,2
117323,7
117324,12
118442,6
118502,4
118976,1
119135,1
119136,4
121402,2
124274,2
125326,14
129058,2
131370,2
132327,2
133082,46
99777,9
99778,1
99781,49
99817,29
99875,5
100128,3
102298,6
107481,1
107544,1
107733,1
107862,1
107924,1
108436,1
108691,1
108882,1
108944,1
109583,1
110287,1
110862,1
112374,1
114828,1
114955,1
118465,4
118466,1
118467,3
118521,10
118578,7
119196,1
119197,3
119198,7
119199,8
125394,13
126864,1
127054,1
132943,1
133150,6
133151,3
133154,36
133216,1
26307,1
53951,4
73851,13
76908,1
78636,1
86123,1
89258,1
93801,1
94311,1
99752,10
99754,2
99755,49
99791,28
99854,1
99917,1
100497,1
102278,6
106964,1
107395,1
107458,2
107518,1
107520,1
107581,1
107644,3
107705,3
107763,1
107766,2
107824,1
107825,2
107886,1
107888,1
107948,1
107949,1
107950,1
108011,1
108012,1
108072,3
108133,2
108134,1
108195,1
108196,1
108258,1
108382,1
108385,1
108444,1
108445,2
108509,1
108569,1
108570,2
108631,3
108692,3
108753,3
108813,1
108815,1
108878,1
108939,3
108999,2
109060,1
109062,2
109124,1
109185,2
109186,1
109248,2
109308,1
109309,2
109324,2
109432,3
109491,1
109494,1
109557,1
109618,1
109681,3
109742,1
109803,1
109806,1
109931,2
109991,1
109993,1
110056,2
110117,1
110182,1
110244,1
110307,1
110370,2
110561,1
110622,2
110685,2
110748,1
111003,1
111060,1
111064,1
111191,1
111319,1
111510,1
111573,1
111890,1
112019,1
112034,2
112208,1
112247,3
112268,1
112331,1
112521,2
112712,1
112773,1
112774,1
113285,1
113538,1
113667,1
113730,1
114559,1
114576,2
114620,3
114810,2
114999,1
115256,1
115317,1
115382,1
115444,1
115631,1
115889,1
115890,1
116017,1
116271,2
116333,1
116908,1
117291,1
117371,2
118303,11
118358,9
118414,8
118541,1
118667,1
118730,1
119028,23
119089,1
119474,1
119873,2
120239,1
120811,2
121131,1
121451,1
121768,1
121786,2
121830,2
122725,1
122979,1
124340,1
125204,15
125523,1
125970,1
126095,3
126542,1
126604,1
126620,2
126664,1
126729,1
126982,1
128856,1
129559,1
131331,1
131972,1
132545,1
132801,1
132864,1
132928,1
132943,49
133005,2
133062,1
133065,2
41111,1
47847,5
99771,9
99774,51
99810,29
102299,6
106990,2
107800,1
107990,1
108437,1
108500,1
108692,1
109415,3
109775,2
110624,2
110625,2
111242,1
112009,1
112157,2
113301,4
114712,1
116879,5
117521,1
118451,9
118507,8
118565,6
119183,2
119184,10
119185,2
119186,5
119523,5
124514,1
125373,15
126268,1
126331,1
126458,1
126521,1
126968,1
129349,5
132034,2
132976,1
133119,49
7321,3
8453,1
8906,1
8954,1
12160,1
14005,1
18934,1
22756,2
23923,1
28339,1
31868,1
32368,1
33652,1
35951,1
37294,1
39085,1
39530,1
40426,1
41091,1
43114,1
47208,1
55564,1
55844,1
59235,1
59681,1
59811,1
61470,1
61718,1
62368,1
62936,1
65565,1
66397,1
68636,1
69083,1
69530,1
70423,1
71320,1
72659,1
73531,1
74004,1
74068,1
74898,1
74961,1
79057,1
82703,1
82766,1
83947,1
85965,1
86090,1
90956,1
93002,1
93703,1
93704,1
97281,1
97733,1
98186,11
99708,63
99744,29
99747,124
99748,21
99917,1
100305,1
102086,6
102089,1
102400,1
103366,1
105537,1
106778,3
107187,1
107192,1
107196,1
107213,1
107256,3
107263,1
107275,1
107283,2
107310,2
107313,1
107345,1
107371,1
107372,3
107431,1
107433,1
107485,1
107492,1
107495,1
107514,1
107523,1
107545,1
107550,1
107554,1
107571,1
107591,1
107610,2
107611,1
107658,1
107671,1
107672,3
107677,1
107679,1
107684,1
107688,1
107697,1
107698,1
107721,7
107722,1
107782,4
107843,3
107902,5
107963,3
108021,1
108024,2
108075,1
108079,1
108112,1
108118,1
108130,1
108131,1
108133,1
108139,4
108140,1
108199,1
108200,1
108201,1
108229,1
108234,1
108259,2
108320,4
108353,1
108378,2
108379,1
108380,1
108382,1
108436,3
108437,1
108438,1
108498,2
108499,1
108517,1
108557,2
108559,1
108620,1
108621,1
108679,2
108682,1
108741,2
108743,1
108800,1
108803,1
108804,1
108864,2
108926,2
108927,1
108984,1
108986,3
109044,1
109045,2
109047,1
109072,1
109109,1
109171,2
109233,1
109293,1
109294,1
109295,1
109355,1
109414,1
109416,1
109547,1
109608,1
109609,1
109672,1
109732,1
109734,1
109793,2
109853,2
109854,2
109915,1
109916,1
109977,1
109980,1
110042,2
110102,1
110104,1
110162,1
110163,1
110165,1
110225,1
110227,1
110238,1
110265,1
110284,1
110351,1
110473,1
110474,1
110728,1
110731,1
110793,1
110855,1
110918,1
110983,1
111044,1
111115,1
111172,1
111229,1
111298,1
111422,2
111551,1
111611,2
111612,1
111673,1
111764,2
111860,1
111925,1
112054,1
112115,1
112180,1
112243,1
112299,1
112493,1
112494,1
112495,1
112622,1
112748,1
112872,1
112874,1
112934,1
112999,1
113380,1
113444,1
113445,2
113697,1
113763,1
113825,1
113886,1
113887,1
113948,1
113950,1
114013,1
114076,1
114267,1
114292,1
114324,3
114325,2
114385,1
114386,2
114444,1
114445,2
114446,1
114485,1
114504,1
114505,1
114630,1
114631,1
114692,2
114694,1
114817,1
114820,1
114878,2
114879,1
114940,3
115002,1
115065,1
115066,1
115129,1
115193,1
115445,1
115508,1
115523,1
115569,3
115570,1
115630,2
115693,1
115694,1
115820,2
115882,1
115944,1
116004,1
116008,1
116067,1
116070,1
116132,2
116258,1
116321,2
116393,1
116447,1
116509,2
116633,1
116635,1
116758,1
116760,2
116885,1
116886,1
116949,1
117038,2
117269,1
117390,1
117392,1
117518,1
117837,2
117897,1
117951,13
118006,9
118062,8
118124,2
118184,1
118185,2
118373,1
118438,1
118501,1
118670,24
118989,1
119052,1
119499,1
119524,2
119880,1
120199,1
120639,1
120705,1
121284,1
121411,1
121431,2
121472,1
121725,1
121854,1
122109,1
122172,1
122235,1
122362,1
123641,1
123960,1
123985,2
124725,1
124837,16
125155,2
125216,1
125281,1
125593,1
125595,4
125658,2
125675,1
125716,1
125717,1
125718,1
125778,4
125837,1
125838,2
125899,1
125900,1
125962,3
126023,2
126085,1
126113,1
126146,1
126148,1
126232,2
126272,1
126335,1
126396,1
126458,1
126461,1
126521,1
126522,2
126583,1
126648,1
126772,1
126834,1
126835,3
127024,1
127025,1
128453,2
128494,1
128804,1
129153,2
129832,1
130598,2
130662,1
130917,1
130981,1
131043,2
131234,1
131423,1
131424,1
131484,1
131486,1
131549,1
131761,1
131930,1
132057,2
132117,1
132118,2
132179,1
132308,1
132367,1
132369,1
132430,1
132432,1
132492,1
132493,2
132508,49
132568,4
132630,1
20427,1
24463,2
35382,1
40891,1
41109,1
42233,1
50296,1
59703,1
61046,1
61365,1
61428,1
63278,1
68338,1
69680,1
73584,1
75377,1
75433,1
76269,1
76715,1
77163,1
79061,1
79333,1
79394,1
79398,1
79845,1
80292,1
80996,1
82147,1
83968,2
85216,1
85791,1
85916,1
85981,1
89948,1
90203,1
90650,1
94809,1
95959,1
96919,1
97109,1
97297,1
97298,1
97359,1
99732,10
99735,326
99736,1515
99927,1
100497,6
100816,1
100819,1
101777,1
102669,1
104204,1
104394,1
105197,1
105556,1
105563,1
105605,1
105606,1
105657,1
105662,2
105664,3
105679,1
105680,1
105689,1
105704,1
105709,1
105718,1
105720,2
105733,1
105777,1
105779,3
105842,1
105900,1
105903,2
105960,1
105964,2
106024,1
106025,2
106065,1
106081,1
106086,1
106099,1
106108,2
106109,1
106141,2
106142,2
106200,1
106203,2
106263,1
106264,2
106325,2
106383,1
106387,2
106449,2
106482,1
106507,1
106511,1
106526,1
106533,1
106566,1
106569,2
106695,2
106752,1
106753,2
106754,2
106811,1
106813,1
106814,1
106829,3
106832,1
106834,1
106837,1
106838,1
106839,1
106865,1
106866,3
106884,1
106924,1
106927,2
106938,1
106940,1
106962,1
106986,2
107043,1
107047,2
107106,1
107108,1
107167,1
107170,2
107233,1
107289,2
107290,1
107293,1
107356,1
107417,2
107476,1
107478,2
107506,2
107599,1
107601,1
107602,1
107663,1
107664,1
107726,1
107745,1
107788,1
107848,1
107850,1
107911,1
107912,1
107970,1
107974,2
108036,2
108093,1
108095,1
108097,1
108222,1
108223,1
108231,1
108242,1
108256,1
108282,1
108346,1
108407,1
108663,1
108675,1
108679,1
108722,1
108723,1
108787,1
108845,1
108848,2
108975,1
109038,1
109225,1
109227,1
109291,1
109353,2
109605,1
109671,1
109862,1
109989,1
110002,1
110031,1
110049,2
110206,3
110237,1
110489,1
110490,1
110618,1
110873,1
110932,2
110934,1
111636,2
111699,1
111826,1
112017,1
112272,1
112462,2
112525,1
112588,1
112715,1
112744,2
112774,1
112839,1
112901,2
112963,1
113027,1
113131,1
113211,1
113214,1
113279,1
113341,1
113402,1
113403,2
113466,1
113529,1
113538,1
113590,2
113653,1
113908,1
113969,1
114160,1
114222,1
114288,1
114417,1
114473,1
114477,1
114604,1
114921,1
114922,1
115049,1
115175,2
115366,1
115492,1
115522,2
115807,1
116065,1
116384,1
116436,12
116492,8
116547,9
116671,1
116732,1
116864,1
117161,23
117287,1
118022,2
118437,1
118627,1
118883,1
119457,2
119775,1
119929,2
120285,1
121627,1
121819,1
122489,2
122968,1
123223,1
123336,15
123655,1
123909,2
124095,1
124097,3
124159,1
124221,1
124284,3
124343,1
124344,3
124406,2
124468,2
124530,1
124592,1
124593,1
124604,1
124605,1
124652,2
124742,2
124778,1
124840,2
124901,1
124902,1
124965,1
125026,2
125090,1
125216,2
125277,1
125278,1
125340,1
125403,1
125467,1
125529,1
125784,1
125975,1
126167,1
126294,1
126419,1
126739,2
126930,1
126956,1
127056,1
127118,1
127245,1
127372,1
127655,1
128267,1
128714,1
129097,1
129352,1
129410,1
129414,1
129937,1
130305,1
130381,1
130382,1
130433,1
130623,2
130685,2
130747,1
130810,2
130871,3
130934,1
130996,2
131008,52
131066,1
131068,3
131128,2
131129,1
8958,1
11295,32
13534,1
21390,1
24445,1
25179,1
26906,1
27481,1
29208,1
29271,1
32336,1
33684,1
35476,1
35923,1
39953,2
42638,2
43086,1
43595,1
43976,1
43979,1
44038,1
44041,1
46216,1
49351,1
49797,1
52932,1
55684,1
56899,1
60545,2
60607,1
61375,1
62781,1
63805,1
64124,1
64185,1
67386,1
68984,1
72184,1
75382,1
75829,1
79092,1
79348,1
80179,1
84337,1
86019,1
87852,1
88303,1
90604,1
90989,1
91052,1
91435,1
91561,1
92073,1
92327,1
92583,1
92772,1
93221,1
93668,1
93729,3
94112,1
94175,1
94558,1
95004,1
96668,1
97755,1
98586,1
99033,1
99677,7
99679,51
99715,30
100031,2
102012,1
102200,6
102965,1
103222,1
107305,1
107315,2
107338,1
107372,2
107375,1
107383,1
107409,1
107425,1
107434,2
107451,1
107494,1
107495,1
107558,1
107620,2
107639,2
107678,1
107680,1
107743,1
107800,1
107805,1
107813,1
107815,1
107837,1
107864,1
107921,1
107922,1
107924,3
107981,1
107985,2
108044,1
108045,3
108102,1
108104,2
108122,2
108161,1
108162,1
108163,2
108194,1
108221,2
108222,3
108238,1
108252,1
108280,1
108281,1
108340,1
108344,1
108404,1
108405,2
108461,1
108465,3
108473,1
108525,2
108545,1
108548,1
108582,1
108583,4
108642,1
108643,3
108662,1
108682,1
108700,2
108765,2
108886,1
108891,1
108953,2
109077,1
109078,1
109087,1
109090,1
109130,1
109139,1
109265,2
109324,1
109326,1
109387,4
109450,1
109509,1
109512,1
109573,1
109633,1
109636,1
109698,1
109699,1
109759,1
109760,1
109817,1
109819,1
109820,1
109821,1
109830,1
109879,1
109880,3
109937,1
109939,1
109941,1
109953,6
109961,1
109972,1
109991,1
109993,1
109994,1
110054,2
110118,2
110244,1
110303,1
110306,2
110428,1
110430,2
110493,1
110554,1
110617,4
110678,2
110741,1
110800,1
110803,2
110829,1
110863,2
110924,1
110985,1
110986,2
110987,1
111048,1
111109,1
111110,1
111111,1
111172,1
111173,1
111232,1
111235,1
111296,3
111330,1
111353,1
111356,1
111416,1
111418,1
111480,1
111481,1
111543,1
111604,1
111605,1
111668,2
111725,1
111728,2
111852,1
111855,1
111982,1
112109,1
112133,1
112168,1
112169,1
112231,1
112357,1
112359,1
112486,1
112563,1
112564,2
112566,1
112606,3
112667,1
112669,1
112732,1
112795,1
112921,1
112982,1
113047,1
113110,2
113235,1
113486,1
113533,1
113549,1
113553,1
113615,1
113679,1
113930,1
113932,1
114121,1
114312,1
114376,3
114435,2
114497,1
114499,1
114563,1
114622,1
114623,1
114624,1
114685,2
114747,2
114764,5
114804,2
114866,1
114867,1
114929,2
114990,3
115051,1
115113,2
115114,1
115175,1
115238,2
115298,2
115299,1
115554,1
115616,1
115627,1
115678,3
115741,1
115803,1
115863,1
115864,1
115865,1
116068,1
116118,1
116246,1
116562,1
116564,1
116624,1
116625,2
116684,1
116686,2
116745,1
116747,1
116810,1
116872,1
116873,1
116930,1
116934,1
116967,1
116995,1
116996,1
117059,1
117121,1
117185,1
117246,1
117372,1
117373,1
117387,3
117433,2
117495,1
118071,1
118125,2
118126,7
118183,7
118245,1
118307,1
118308,1
118370,1
118434,1
118560,1
118792,3
118793,1
118794,19
118857,1
118920,1
119047,1
119110,1
119171,2
119235,1
119298,1
119424,1
119611,1
119614,1
119742,1
119869,1
120011,9
120051,1
120113,1
120945,1
121008,1
121386,1
121389,1
121580,1
121644,1
121833,2
121960,1
122022,1
122215,1
122341,1
122405,1
122979,1
123127,1
123168,1
123360,1
123615,1
123736,1
124190,1
124380,1
124460,1
124461,1
124634,1
124752,1
124753,8
124811,1
124814,2
124876,2
124896,1
124923,1
124924,14
125177,1
125238,3
125239,1
125302,1
125365,1
125428,1
125491,1
125553,1
125616,2
125635,1
125670,1
125675,3
125730,1
125734,1
125735,2
125752,1
125794,4
125851,7
125912,1
125913,1
126038,3
126100,2
126161,1
126162,1
126220,1
126221,3
126285,1
126346,1
126474,2
126534,1
126535,1
126597,3
126623,1
126656,1
126657,2
126719,1
126847,1
126973,2
127099,1
127498,5
127542,1
127989,1
128563,1
128879,1
129729,4
129965,1
130215,1
130283,1
130666,1
130857,1
130916,1
130918,1
130982,2
131104,1
131492,1
131524,1
131553,2
131679,1
131998,2
132125,1
132249,1
132250,2
132313,1
132376,1
132390,4
132427,1
132431,1
132432,1
132493,1
132494,1
132557,1
132579,4
132582,36
132643,3
132705,2
0,1088
382,1
11079,1
11605,1
16663,2
21906,2
33996,3
40340,1
40847,5
41227,8
47144,31
47612,1
49380,1
55772,30
55786,50
56194,41
56594,47
56996,47
57400,44
61971,9
73176,5
74149,1
74151,4
75466,8
76440,1
80616,51
81013,53
82517,5
84819,6
85189,8
89039,10
90270,5
90606,3
90702,3
92009,1
95532,1
98203,59
98238,32
98240,251
98263,23
98277,4
98685,40
100407,6
101722,7
101730,3
101732,9
102436,25
103652,4
105477,2
105493,1
105539,1
105550,1
105556,1
105592,1
105595,2
105596,2
105618,1
105619,1
105654,1
105656,1
105808,2
105986,1
105991,2
106031,1
106093,1
106156,1
106159,1
106222,1
106307,2
106358,1
106408,1
106427,1
106428,1
106446,1
106463,1
106465,2
106466,2
106529,1
106716,2
106717,2
106731,1
106735,1
106777,1
106838,1
106896,1
106899,2
106901,1
106964,1
107024,1
107026,1
107088,1
107151,1
107279,1
107336,1
107339,3
107401,1
107463,1
107464,1
107527,1
107650,1
107652,1
107716,1
107731,1
107776,3
107839,1
108030,1
108089,2
108090,2
108150,1
108211,1
108213,1
108214,1
108427,2
108652,1
108656,1
108657,1
109097,1
109103,1
109166,1
109548,1
109612,1
109739,1
110377,1
110441,1
110696,1
110716,2
111841,1
112228,1
112693,6
112884,1
113068,1
113139,1
113176,1
113177,1
113239,1
113554,1
113558,1
113578,2
113746,1
114002,1
114896,1
114959,1
115149,1
115278,1
115339,2
115349,2
115350,1
115933,2
116480,7
116533,11
116581,16
116627,6
116634,1
116637,1
116892,1
117118,3
117119,26
117244,1
118174,3
118671,2
118840,1
118865,4
118985,9
120830,14
121073,2
123276,15
123297,2
123526,1
123527,1
123591,1
124037,1
124096,2
124099,1
124106,1
124113,1
124157,1
124159,1
124347,1
124412,2
124538,1
124601,1
124792,2
124918,1
124981,1
124996,2
125038,1
125106,1
125254,2
125377,6
126990,3
127037,14
127089,13
127448,1
127451,1
127736,5
129177,3
129754,1
129865,1
129869,1
129914,1
130199,7
130221,1
130292,1
130353,1
130482,1
130609,1
130671,1
130734,1
130735,1
130757,1
130924,1
130937,2
130942,45
130970,1
130978,5
130980,9
130981,1
130983,1
130986,3
17755,2
22997,2
34139,23
34501,18
34522,47
34925,45
34954,3
35322,51
40786,1
40787,11
41229,4
41230,4
41734,6
42115,7
43781,2
48030,31
48498,1
56660,28
56674,1
56675,49
57082,42
57481,48
57883,47
58286,46
62856,10
66775,6
73224,1
74052,6
75031,1
76348,6
77321,2
78550,1
81497,49
81895,53
82664,1
83398,5
85700,6
86069,7
86070,1
89920,10
91493,2
91588,2
92896,2
96419,1
96870,2
99087,60
99124,29
99154,12
99170,4
99349,13
99372,21
99389,3
99797,40
101083,1
101518,6
102834,5
102841,4
102844,9
103548,25
104764,4
106543,1
106602,1
106652,1
106664,1
106671,1
106712,2
106737,1
106770,1
106772,2
106895,1
106897,2
106928,2
106955,1
106957,1
107018,1
107082,1
107096,1
107097,1
107138,1
107141,3
107200,2
107201,1
107389,1
107390,1
107416,1
107450,1
107453,1
107512,3
107534,1
107568,1
107572,1
107574,1
107637,1
107698,1
107699,1
107758,2
107760,1
107819,1
107821,2
107853,1
107878,1
107881,2
107940,4
108000,2
108001,1
108063,1
108064,1
108383,1
108444,1
108445,1
108508,1
108571,1
108630,1
108632,1
108819,2
108821,1
108884,1
109072,1
109281,1
109328,3
109388,1
109389,2
109542,2
109897,1
110214,1
110215,1
111559,1
111840,2
112064,1
112066,2
112897,1
113791,2
113918,1
113981,1
114002,2
114169,1
114231,1
114232,1
114295,1
114357,1
114484,1
114676,1
114702,1
116081,2
116464,1
116473,4
117061,2
117602,8
117655,11
117703,16
117748,8
118206,1
118240,1
118243,26
119749,1
119803,2
119993,5
120113,8
121958,13
122207,2
124405,15
124430,2
124672,1
125232,1
125296,1
125421,1
125549,1
125612,1
125740,1
126184,1
126186,1
126403,2
126523,4
128136,3
128183,15
128233,14
128593,1
128596,1
128880,5
129446,1
130326,1
130490,1
130997,1
131000,1
131025,1
131344,7
131439,1
131822,1
131949,1
132075,1
132088,2
132091,1
132092,45
132120,1
132129,17
132137,1
8463,1
33715,4
34138,23
34501,17
34522,47
34925,45
35325,51
40789,2
40790,10
41234,2
41237,2
41740,7
42121,5
48040,31
50275,3
56668,29
56682,51
57088,42
57487,48
57889,47
58292,46
62863,8
65032,1
66781,7
74059,7
75033,3
76351,6
77324,3
78053,1
78505,1
78511,1
79716,1
81496,50
81894,53
83398,6
85699,3
86072,8
89921,2
89922,8
91496,1
91594,2
91673,1
96875,1
99054,3
99090,86
99091,40
99092,8
99111,3
99113,9
99130,2
99308,1
99310,11
99332,10
99336,8
99354,2
99762,8
99764,30
101486,6
101498,1
102801,6
102808,4
102809,10
103513,25
104729,1
104730,2
106554,1
106563,1
106570,1
106609,1
106614,3
106618,1
106625,1
106626,1
106628,2
106672,1
106687,1
106725,1
106730,1
106731,2
106856,3
106859,1
106913,2
106915,1
106974,1
106977,2
107038,1
107052,2
107058,1
107062,1
107090,2
107095,1
107096,1
107157,3
107279,1
107283,1
107377,1
107406,1
107419,1
107426,1
107468,1
107469,1
107482,1
107500,1
107522,1
107526,1
107586,1
107587,1
107589,1
107653,1
107727,1
107735,1
107775,1
107777,1
107796,2
107837,2
107849,1
107898,2
107909,1
107938,1
107950,1
107958,1
108019,1
108020,1
108146,2
108208,2
108211,1
108270,1
108278,1
108331,1
108339,1
108354,1
108390,1
108392,1
108455,1
108518,1
108578,1
108707,2
108768,1
108769,1
108776,1
108794,1
108804,1
108824,1
108825,1
108827,1
108890,1
108951,1
108952,1
109011,1
109142,1
109204,2
109218,1
109264,1
109265,1
109328,1
109486,1
109706,1
109708,1
109836,1
110153,1
110600,1
110632,1
110663,1
111447,1
111781,1
111940,2
112335,1
113228,1
